Date,Open,High,Low,Close,Adj Close,Volume,Symbol
15-12-2022,2668.35,2683.25,2648.45,2663.25,2663.25,990722.00,HINDUNILVR.NS
15-12-2022,231.90,232.60,227.70,228.20,222.75,5221433.00,COALINDIA.NS
15-12-2022,399.75,399.75,394.05,395.20,394.23,3883463.00,WIPRO.NS
15-12-2022,78.15,78.50,77.80,78.10,78.10,9555282.00,IOC.NS
16-12-2022,1030.00,1046.45,1022.35,1029.65,1003.27,5159215.00,HCLTECH.NS
16-12-2022,2161.00,2211.60,2161.00,2175.00,2175.00,2822390.00,LT.NS
16-12-2022,228.00,229.90,223.30,224.65,219.28,7757065.00,COALINDIA.NS
16-12-2022,391.40,394.80,388.05,389.75,388.79,9006317.00,WIPRO.NS
16-12-2022,148.35,150.50,147.00,147.20,143.39,20540447.00,ONGC.NS
16-12-2022,2668.00,2687.70,2653.30,2671.30,2671.30,1793864.00,HINDUNILVR.NS
16-12-2022,78.25,78.95,76.65,76.95,76.95,18672807.00,IOC.NS
16-12-2022,905.50,913.70,899.65,902.00,902.00,9157260.00,ICICIBANK.NS
16-12-2022,932.25,945.20,929.10,935.10,935.10,6926928.00,AXISBANK.NS
16-12-2022,612.00,615.60,602.10,603.35,603.35,9435071.00,SBIN.NS
16-12-2022,2571.00,2618.80,2558.15,2565.60,2565.60,7308934.00,RELIANCE.NS
16-12-2022,1620.05,1645.10,1609.00,1639.65,1621.06,7323979.00,HDFCBANK.NS
16-12-2022,1525.00,1549.50,1512.05,1522.20,1522.20,9630453.00,INFY.NS
16-12-2022,8559.50,8588.00,8446.00,8485.80,8485.80,624222.00,MARUTI.NS
19-12-2022,2171.00,2187.45,2155.05,2184.00,2184.00,1592779.00,LT.NS
19-12-2022,77.20,78.15,76.60,77.95,77.95,12681354.00,IOC.NS
19-12-2022,1507.95,1516.90,1495.05,1507.35,1507.35,6222740.00,INFY.NS
19-12-2022,908.00,910.60,901.15,906.45,906.45,7015083.00,ICICIBANK.NS
19-12-2022,2581.00,2604.00,2566.70,2599.30,2599.30,3567363.00,RELIANCE.NS
19-12-2022,1644.00,1646.65,1626.20,1644.75,1626.10,4802271.00,HDFCBANK.NS
19-12-2022,2671.30,2720.00,2671.30,2718.10,2718.10,1546941.00,HINDUNILVR.NS
19-12-2022,604.00,609.50,603.00,604.45,604.45,8322012.00,SBIN.NS
19-12-2022,147.05,147.55,145.00,145.80,142.03,10635055.00,ONGC.NS
19-12-2022,8498.80,8621.45,8451.00,8603.85,8603.85,464106.00,MARUTI.NS
19-12-2022,935.10,948.10,932.40,946.20,946.20,4842336.00,AXISBANK.NS
19-12-2022,388.45,390.50,385.70,389.05,388.09,4419023.00,WIPRO.NS
19-12-2022,1029.65,1037.50,1023.35,1033.25,1006.78,3328172.00,HCLTECH.NS
19-12-2022,224.65,227.85,224.50,227.30,221.87,4073907.00,COALINDIA.NS
20-12-2022,145.50,146.20,143.10,145.85,142.08,6714207.00,ONGC.NS
20-12-2022,906.00,912.45,895.70,909.70,909.70,6384331.00,ICICIBANK.NS
20-12-2022,2179.90,2179.90,2138.00,2163.25,2163.25,1747181.00,LT.NS
20-12-2022,2706.00,2706.05,2653.25,2674.55,2674.55,827567.00,HINDUNILVR.NS
20-12-2022,2583.90,2626.00,2566.00,2621.80,2621.80,3446291.00,RELIANCE.NS
20-12-2022,388.80,389.90,383.00,388.95,387.99,4389279.00,WIPRO.NS
20-12-2022,226.90,226.90,223.35,226.10,220.70,3784271.00,COALINDIA.NS
20-12-2022,1620.20,1636.40,1620.20,1633.40,1614.88,3587349.00,HDFCBANK.NS
20-12-2022,77.95,78.15,77.05,77.80,77.80,9368946.00,IOC.NS
20-12-2022,8584.40,8584.40,8432.05,8524.35,8524.35,694906.00,MARUTI.NS
20-12-2022,1027.00,1033.35,1011.50,1029.70,1003.32,2629849.00,HCLTECH.NS
20-12-2022,943.75,952.75,940.45,949.75,949.75,9511818.00,AXISBANK.NS
20-12-2022,1501.00,1516.00,1482.45,1507.30,1507.30,7396259.00,INFY.NS
20-12-2022,603.00,606.50,599.55,604.45,604.45,6753785.00,SBIN.NS
21-12-2022,226.50,227.70,222.05,223.85,218.50,3675466.00,COALINDIA.NS
21-12-2022,8524.35,8566.95,8288.30,8350.40,8350.40,800720.00,MARUTI.NS
21-12-2022,2687.95,2695.15,2650.10,2666.20,2666.20,779092.00,HINDUNILVR.NS
21-12-2022,2153.10,2174.95,2142.85,2146.30,2146.30,1979681.00,LT.NS
21-12-2022,146.50,146.80,142.70,143.50,139.79,10011408.00,ONGC.NS
21-12-2022,1515.00,1521.00,1502.35,1509.55,1509.55,6236361.00,INFY.NS
21-12-2022,1641.00,1644.80,1606.55,1617.60,1599.26,4634599.00,HDFCBANK.NS
21-12-2022,605.90,609.15,589.60,593.40,593.40,9217253.00,SBIN.NS
21-12-2022,390.90,393.25,387.85,389.50,388.54,5107607.00,WIPRO.NS
21-12-2022,910.25,915.85,887.00,892.25,892.25,11341147.00,ICICIBANK.NS
21-12-2022,1035.00,1053.25,1035.00,1040.35,1013.70,2878658.00,HCLTECH.NS
21-12-2022,953.10,958.90,928.00,932.30,932.30,8368960.00,AXISBANK.NS
21-12-2022,77.80,78.15,76.15,76.40,76.40,8618706.00,IOC.NS
21-12-2022,2621.00,2633.00,2576.10,2584.50,2584.50,3935463.00,RELIANCE.NS
22-12-2022,936.00,936.00,912.95,919.55,919.55,9202717.00,AXISBANK.NS
22-12-2022,597.00,599.00,587.55,593.40,593.40,8740149.00,SBIN.NS
22-12-2022,8356.65,8384.00,8288.00,8334.35,8334.35,580858.00,MARUTI.NS
22-12-2022,76.40,76.75,74.65,75.10,75.10,15215404.00,IOC.NS
22-12-2022,390.10,391.95,386.00,388.75,387.79,4546900.00,WIPRO.NS
22-12-2022,900.50,903.85,886.35,890.65,890.65,9788367.00,ICICIBANK.NS
22-12-2022,2598.00,2604.65,2566.75,2577.80,2577.80,3438692.00,RELIANCE.NS
22-12-2022,2676.50,2688.50,2642.00,2645.35,2645.35,852567.00,HINDUNILVR.NS
22-12-2022,2144.00,2148.35,2096.90,2109.95,2109.95,1993744.00,LT.NS
22-12-2022,1622.20,1627.50,1609.00,1612.05,1593.77,4873548.00,HDFCBANK.NS
22-12-2022,1046.00,1054.65,1033.60,1039.10,1012.48,2623451.00,HCLTECH.NS
22-12-2022,145.00,145.15,141.55,142.25,138.57,9123323.00,ONGC.NS
22-12-2022,1521.50,1529.95,1511.75,1522.05,1522.05,6302640.00,INFY.NS
22-12-2022,224.10,225.75,219.10,222.70,217.38,4755089.00,COALINDIA.NS
23-12-2022,2094.50,2104.15,2050.10,2062.75,2062.75,2026125.00,LT.NS
23-12-2022,1587.00,1604.15,1585.45,1597.65,1579.54,5346576.00,HDFCBANK.NS
23-12-2022,220.00,222.90,214.20,215.05,209.91,6561011.00,COALINDIA.NS
23-12-2022,883.05,889.65,875.30,878.90,878.90,11059215.00,ICICIBANK.NS
23-12-2022,8299.70,8329.95,8122.85,8141.60,8141.60,503012.00,MARUTI.NS
23-12-2022,2632.00,2649.55,2608.05,2621.10,2621.10,1189702.00,HINDUNILVR.NS
23-12-2022,140.60,143.50,139.30,139.80,136.18,8007752.00,ONGC.NS
23-12-2022,2563.30,2590.50,2492.25,2502.20,2502.20,4733657.00,RELIANCE.NS
23-12-2022,384.00,385.85,377.00,377.65,376.72,6060355.00,WIPRO.NS
23-12-2022,74.60,75.10,72.80,73.00,73.00,15286836.00,IOC.NS
23-12-2022,590.00,590.70,571.50,574.00,574.00,13047046.00,SBIN.NS
23-12-2022,912.00,917.25,904.00,906.60,906.60,6371695.00,AXISBANK.NS
23-12-2022,1508.70,1509.90,1493.00,1497.10,1497.10,6283822.00,INFY.NS
23-12-2022,1029.50,1044.10,1027.10,1030.60,1004.20,2177675.00,HCLTECH.NS
26-12-2022,2052.75,2108.00,2051.00,2091.05,2091.05,1154610.00,LT.NS
26-12-2022,2620.95,2637.85,2606.75,2617.45,2617.45,605144.00,HINDUNILVR.NS
26-12-2022,881.10,897.00,875.25,893.20,893.20,6943159.00,ICICIBANK.NS
26-12-2022,215.05,221.60,214.25,220.75,215.47,3116608.00,COALINDIA.NS
26-12-2022,73.00,74.60,72.35,74.40,74.40,9571856.00,IOC.NS
26-12-2022,908.00,932.95,905.10,928.70,928.70,4764440.00,AXISBANK.NS
26-12-2022,1031.00,1041.75,1029.00,1031.70,1005.27,1680715.00,HCLTECH.NS
26-12-2022,140.50,142.85,139.50,141.30,137.65,7150680.00,ONGC.NS
26-12-2022,574.00,601.70,570.70,597.10,597.10,13201587.00,SBIN.NS
26-12-2022,8147.00,8346.00,8076.05,8256.80,8256.80,315102.00,MARUTI.NS
26-12-2022,1599.50,1639.00,1590.00,1629.45,1610.98,4953661.00,HDFCBANK.NS
26-12-2022,1500.50,1509.90,1496.35,1502.40,1502.40,4115459.00,INFY.NS
26-12-2022,378.00,381.60,376.30,380.50,379.57,3630574.00,WIPRO.NS
26-12-2022,2514.75,2542.00,2492.40,2524.05,2524.05,2764496.00,RELIANCE.NS
27-12-2022,897.70,902.75,888.20,900.65,900.65,4994381.00,ICICIBANK.NS
27-12-2022,142.10,145.40,142.10,144.80,141.05,8765357.00,ONGC.NS
27-12-2022,2530.00,2548.80,2515.25,2544.70,2544.70,2659749.00,RELIANCE.NS
27-12-2022,8298.95,8315.00,8230.80,8305.45,8305.45,423308.00,MARUTI.NS
27-12-2022,2101.55,2128.00,2085.00,2124.10,2124.10,1059351.00,LT.NS
27-12-2022,1509.95,1521.45,1497.50,1514.85,1514.85,4860076.00,INFY.NS
27-12-2022,1039.00,1040.75,1030.35,1036.35,1009.80,554319.00,HCLTECH.NS
27-12-2022,382.50,387.35,380.25,386.60,385.65,3842920.00,WIPRO.NS
27-12-2022,1633.00,1635.95,1613.50,1631.10,1612.61,3963386.00,HDFCBANK.NS
27-12-2022,222.00,222.90,219.65,221.25,215.96,2961726.00,COALINDIA.NS
27-12-2022,600.40,603.10,593.30,601.90,601.90,9638618.00,SBIN.NS
27-12-2022,932.45,937.80,922.60,932.20,932.20,3346083.00,AXISBANK.NS
27-12-2022,2625.00,2634.90,2575.25,2593.25,2593.25,870960.00,HINDUNILVR.NS
27-12-2022,74.90,75.20,74.35,75.10,75.10,5815217.00,IOC.NS
28-12-2022,74.85,75.15,74.45,74.80,74.80,6599386.00,IOC.NS
28-12-2022,385.00,389.55,383.25,387.80,386.85,3838001.00,WIPRO.NS
28-12-2022,2538.00,2549.80,2521.50,2544.45,2544.45,3442509.00,RELIANCE.NS
28-12-2022,600.90,607.00,598.55,601.05,601.05,7988631.00,SBIN.NS
28-12-2022,930.95,937.45,921.30,924.70,924.70,5956496.00,AXISBANK.NS
28-12-2022,896.00,903.95,895.80,898.95,898.95,8980300.00,ICICIBANK.NS
28-12-2022,2593.00,2603.10,2578.10,2583.60,2583.60,822651.00,HINDUNILVR.NS
28-12-2022,143.45,144.65,142.70,143.90,140.18,9534858.00,ONGC.NS
28-12-2022,1030.00,1038.30,1026.50,1035.45,1008.92,1397806.00,HCLTECH.NS
28-12-2022,221.25,224.25,220.55,223.20,217.87,3015714.00,COALINDIA.NS
28-12-2022,1505.10,1524.95,1498.50,1510.15,1510.15,5029860.00,INFY.NS
28-12-2022,2129.00,2136.00,2113.65,2121.10,2121.10,1153883.00,LT.NS
28-12-2022,8315.00,8453.50,8287.60,8421.05,8421.05,538632.00,MARUTI.NS
28-12-2022,1623.10,1633.00,1623.10,1629.80,1611.32,4345935.00,HDFCBANK.NS
29-12-2022,2580.25,2583.30,2539.40,2568.05,2568.05,1345863.00,HINDUNILVR.NS
29-12-2022,142.75,146.00,142.50,144.65,140.91,36752195.00,ONGC.NS
29-12-2022,922.80,944.00,915.80,934.55,934.55,12204113.00,AXISBANK.NS
29-12-2022,600.00,618.00,597.15,611.80,611.80,20130392.00,SBIN.NS
29-12-2022,1030.00,1046.00,1028.10,1044.45,1017.69,1277244.00,HCLTECH.NS
29-12-2022,220.80,224.35,220.45,221.65,216.35,4784105.00,COALINDIA.NS
29-12-2022,2109.65,2120.55,2094.15,2110.90,2110.90,1517150.00,LT.NS
29-12-2022,8370.00,8449.00,8333.00,8435.80,8435.80,452134.00,MARUTI.NS
29-12-2022,74.80,75.15,74.10,74.75,74.75,10191269.00,IOC.NS
29-12-2022,897.90,923.35,889.35,908.05,908.05,11994220.00,ICICIBANK.NS
29-12-2022,1620.10,1643.50,1611.00,1641.30,1622.69,5506448.00,HDFCBANK.NS
29-12-2022,1504.00,1521.30,1501.00,1517.55,1517.55,4624745.00,INFY.NS
29-12-2022,2527.00,2548.90,2525.50,2543.30,2543.30,3198493.00,RELIANCE.NS
29-12-2022,386.25,392.10,384.80,390.75,389.79,4742699.00,WIPRO.NS
30-12-2022,145.45,148.75,144.55,146.75,142.95,9644998.00,ONGC.NS
30-12-2022,222.25,226.45,222.25,225.05,219.67,4102247.00,COALINDIA.NS
30-12-2022,1645.00,1645.00,1620.00,1628.15,1609.69,3561320.00,HDFCBANK.NS
30-12-2022,615.25,620.55,611.35,613.70,613.70,13052895.00,SBIN.NS
30-12-2022,2579.95,2586.45,2555.20,2561.05,2561.05,696432.00,HINDUNILVR.NS
30-12-2022,2115.00,2133.00,2081.10,2085.80,2085.80,1189427.00,LT.NS
30-12-2022,75.20,77.50,75.20,76.50,76.50,15567911.00,IOC.NS
30-12-2022,1528.00,1530.40,1504.05,1508.20,1508.20,5060544.00,INFY.NS
30-12-2022,393.00,396.30,391.55,392.75,391.79,4128278.00,WIPRO.NS
30-12-2022,2545.10,2577.00,2541.10,2547.20,2547.20,3364092.00,RELIANCE.NS
30-12-2022,8470.00,8490.00,8362.25,8394.60,8394.60,433976.00,MARUTI.NS
30-12-2022,1050.00,1055.25,1034.30,1039.30,1012.67,1860560.00,HCLTECH.NS
30-12-2022,941.25,943.50,930.35,933.75,933.75,3704449.00,AXISBANK.NS
30-12-2022,908.50,908.50,888.55,890.85,890.85,9688527.00,ICICIBANK.NS
02-01-2023,932.25,945.00,931.80,941.60,941.60,3498198.00,AXISBANK.NS
02-01-2023,77.00,78.55,76.45,78.00,78.00,16878293.00,IOC.NS
02-01-2023,2573.90,2580.05,2538.05,2558.40,2558.40,681703.00,HINDUNILVR.NS
02-01-2023,1627.00,1639.75,1618.55,1628.70,1610.23,2190689.00,HDFCBANK.NS
02-01-2023,1039.10,1042.50,1031.50,1039.45,1012.82,701880.00,HCLTECH.NS
02-01-2023,1514.00,1526.50,1504.05,1524.00,1524.00,3801140.00,INFY.NS
02-01-2023,894.00,907.00,894.00,902.45,902.45,4315403.00,ICICIBANK.NS
02-01-2023,8365.00,8454.00,8337.60,8403.30,8403.30,398159.00,MARUTI.NS
02-01-2023,614.95,619.20,611.20,612.20,612.20,6726084.00,SBIN.NS
02-01-2023,2092.90,2097.60,2075.05,2089.45,2089.45,807344.00,LT.NS
02-01-2023,2550.00,2579.00,2548.20,2575.90,2575.90,2453414.00,RELIANCE.NS
02-01-2023,393.00,393.90,390.50,393.05,392.08,2779756.00,WIPRO.NS
02-01-2023,226.75,227.20,224.15,224.75,219.38,4210225.00,COALINDIA.NS
02-01-2023,147.30,150.80,147.25,150.45,146.56,9631496.00,ONGC.NS
03-01-2023,1519.85,1532.65,1515.10,1522.55,1522.55,4551130.00,INFY.NS
03-01-2023,1622.20,1643.00,1622.20,1639.35,1620.76,4189015.00,HDFCBANK.NS
03-01-2023,8380.00,8402.00,8304.15,8382.75,8382.75,493207.00,MARUTI.NS
03-01-2023,614.50,616.60,610.00,612.40,612.40,6818062.00,SBIN.NS
03-01-2023,2565.05,2573.00,2547.80,2557.05,2557.05,3534596.00,RELIANCE.NS
03-01-2023,393.05,397.75,391.70,397.05,396.07,2997211.00,WIPRO.NS
03-01-2023,149.70,150.60,148.00,149.55,145.68,14991139.00,ONGC.NS
03-01-2023,1039.00,1045.80,1033.50,1041.35,1014.67,2484372.00,HCLTECH.NS
03-01-2023,225.00,225.75,223.00,224.10,218.74,3643132.00,COALINDIA.NS
03-01-2023,2088.00,2096.80,2067.95,2088.95,2088.95,1260225.00,LT.NS
03-01-2023,78.00,78.90,77.70,78.50,78.50,11509540.00,IOC.NS
03-01-2023,2550.05,2562.00,2535.00,2542.05,2542.05,821843.00,HINDUNILVR.NS
03-01-2023,898.50,905.95,896.75,901.35,901.35,5846855.00,ICICIBANK.NS
03-01-2023,944.75,965.60,942.60,962.30,962.30,6927819.00,AXISBANK.NS
04-01-2023,899.00,907.90,894.80,899.10,899.10,12454582.00,ICICIBANK.NS
04-01-2023,8376.00,8537.05,8311.05,8422.80,8422.80,566744.00,MARUTI.NS
04-01-2023,1635.00,1645.75,1607.00,1610.05,1591.80,5175800.00,HDFCBANK.NS
04-01-2023,2557.00,2561.05,2514.00,2518.55,2518.55,4275746.00,RELIANCE.NS
04-01-2023,148.80,148.85,145.00,146.25,142.47,13535874.00,ONGC.NS
04-01-2023,2550.50,2558.40,2527.05,2536.10,2536.10,1672649.00,HINDUNILVR.NS
04-01-2023,1521.00,1521.00,1491.10,1494.80,1494.80,7059590.00,INFY.NS
04-01-2023,2090.95,2101.45,2058.00,2070.55,2070.55,1015547.00,LT.NS
04-01-2023,611.85,614.95,604.00,605.20,605.20,7011191.00,SBIN.NS
04-01-2023,397.50,397.50,388.60,389.70,388.74,4463261.00,WIPRO.NS
04-01-2023,224.35,224.50,216.25,217.15,211.96,9550461.00,COALINDIA.NS
04-01-2023,1036.20,1042.00,1031.50,1036.60,1010.04,1219170.00,HCLTECH.NS
04-01-2023,78.90,79.50,77.40,78.10,78.10,11974831.00,IOC.NS
04-01-2023,963.50,970.00,955.00,957.45,957.45,9059392.00,AXISBANK.NS
05-01-2023,900.90,903.00,872.00,879.15,879.15,16547196.00,ICICIBANK.NS
05-01-2023,8444.95,8475.00,8390.05,8461.10,8461.10,417716.00,MARUTI.NS
05-01-2023,2523.50,2536.40,2504.00,2514.05,2514.05,6293519.00,RELIANCE.NS
05-01-2023,1041.80,1049.80,1033.10,1044.10,1017.35,2294943.00,HCLTECH.NS
05-01-2023,78.75,79.25,78.35,79.10,79.10,14449439.00,IOC.NS
05-01-2023,1615.00,1618.05,1589.40,1599.70,1581.56,5470718.00,HDFCBANK.NS
05-01-2023,2537.55,2591.95,2537.50,2583.70,2583.70,2008493.00,HINDUNILVR.NS
05-01-2023,390.00,392.20,383.75,386.90,385.95,4784490.00,WIPRO.NS
05-01-2023,2080.00,2099.20,2068.50,2087.35,2087.35,1881403.00,LT.NS
05-01-2023,216.80,218.90,215.20,218.15,212.94,8815728.00,COALINDIA.NS
05-01-2023,1505.90,1505.90,1469.25,1475.20,1475.20,9868404.00,INFY.NS
05-01-2023,960.00,961.90,938.25,949.55,949.55,6998980.00,AXISBANK.NS
05-01-2023,145.85,147.00,144.15,146.50,142.71,16320559.00,ONGC.NS
05-01-2023,607.00,611.60,601.95,605.10,605.10,8241475.00,SBIN.NS
06-01-2023,946.55,950.95,934.30,939.90,939.90,5787783.00,AXISBANK.NS
06-01-2023,2526.65,2547.95,2518.30,2536.90,2536.90,2930338.00,RELIANCE.NS
06-01-2023,146.70,148.10,146.30,147.35,143.54,16804116.00,ONGC.NS
06-01-2023,2090.20,2121.70,2071.85,2086.55,2086.55,1877917.00,LT.NS
06-01-2023,607.40,607.45,597.00,600.65,600.65,7972036.00,SBIN.NS
06-01-2023,2580.00,2611.90,2574.90,2576.45,2576.45,991782.00,HINDUNILVR.NS
06-01-2023,79.30,80.80,79.00,80.05,80.05,19075518.00,IOC.NS
06-01-2023,1602.00,1609.10,1578.20,1594.40,1576.32,4546231.00,HDFCBANK.NS
06-01-2023,1470.00,1475.00,1446.50,1448.50,1448.50,6443714.00,INFY.NS
06-01-2023,878.95,878.95,860.50,870.10,870.10,14804613.00,ICICIBANK.NS
06-01-2023,219.00,219.90,212.00,214.25,209.13,12237065.00,COALINDIA.NS
06-01-2023,1044.00,1047.90,1025.25,1032.80,1006.34,1887689.00,HCLTECH.NS
06-01-2023,8460.00,8483.95,8350.00,8383.05,8383.05,368978.00,MARUTI.NS
06-01-2023,387.00,388.80,381.40,382.00,381.06,4242377.00,WIPRO.NS
09-01-2023,1448.20,1489.35,1448.20,1484.45,1484.45,11498717.00,INFY.NS
09-01-2023,2545.30,2602.00,2543.35,2596.80,2596.80,4948549.00,RELIANCE.NS
09-01-2023,8424.85,8446.95,8325.10,8377.00,8377.00,613406.00,MARUTI.NS
09-01-2023,1044.95,1071.00,1040.05,1067.45,1040.10,4562242.00,HCLTECH.NS
09-01-2023,80.85,81.00,79.65,80.10,80.10,16438468.00,IOC.NS
09-01-2023,2589.35,2629.45,2570.00,2624.05,2624.05,1267078.00,HINDUNILVR.NS
09-01-2023,2108.00,2127.30,2100.75,2121.70,2121.70,1844365.00,LT.NS
09-01-2023,946.80,960.00,941.35,958.75,958.75,7025747.00,AXISBANK.NS
09-01-2023,386.00,393.00,385.10,391.80,390.84,3673716.00,WIPRO.NS
09-01-2023,1596.00,1611.55,1590.00,1597.50,1579.39,5364670.00,HDFCBANK.NS
09-01-2023,215.35,217.70,214.00,214.95,209.81,6967190.00,COALINDIA.NS
09-01-2023,149.30,150.20,147.80,148.15,144.32,18660445.00,ONGC.NS
09-01-2023,874.25,878.75,862.30,873.35,873.35,16811853.00,ICICIBANK.NS
09-01-2023,605.00,609.00,600.10,607.70,607.70,8878905.00,SBIN.NS
10-01-2023,608.45,609.00,590.60,595.15,595.15,10622660.00,SBIN.NS
10-01-2023,215.00,217.30,214.20,216.75,211.57,5400260.00,COALINDIA.NS
10-01-2023,392.00,393.90,387.35,393.05,392.08,3939748.00,WIPRO.NS
10-01-2023,2624.05,2653.35,2615.10,2643.85,2643.85,1413088.00,HINDUNILVR.NS
10-01-2023,148.60,150.30,148.60,149.35,145.49,18490715.00,ONGC.NS
10-01-2023,1482.00,1483.90,1454.05,1469.75,1469.75,7158624.00,INFY.NS
10-01-2023,8380.00,8410.00,8262.90,8293.15,8293.15,493677.00,MARUTI.NS
10-01-2023,1600.00,1600.00,1565.00,1568.30,1550.52,8185883.00,HDFCBANK.NS
10-01-2023,2131.90,2131.90,2097.20,2106.65,2106.65,1425414.00,LT.NS
10-01-2023,80.55,80.80,79.70,80.60,80.60,11953196.00,IOC.NS
10-01-2023,964.00,964.00,942.75,952.15,952.15,7140150.00,AXISBANK.NS
10-01-2023,875.40,878.40,856.60,861.35,861.35,13470142.00,ICICIBANK.NS
10-01-2023,1061.00,1072.60,1056.30,1063.85,1036.59,2297082.00,HCLTECH.NS
10-01-2023,2606.00,2606.00,2546.00,2558.40,2558.40,3713755.00,RELIANCE.NS
11-01-2023,8334.65,8334.65,8249.15,8284.45,8284.45,327536.00,MARUTI.NS
11-01-2023,80.85,84.05,80.60,83.55,83.55,44099830.00,IOC.NS
11-01-2023,1567.95,1598.00,1560.00,1590.90,1572.86,7597899.00,HDFCBANK.NS
11-01-2023,953.00,955.75,942.80,949.75,949.75,7100355.00,AXISBANK.NS
11-01-2023,862.90,870.85,854.85,866.30,866.30,15558460.00,ICICIBANK.NS
11-01-2023,2552.50,2558.00,2521.10,2526.15,2526.15,5311657.00,RELIANCE.NS
11-01-2023,2644.00,2647.85,2588.10,2593.25,2593.25,1471687.00,HINDUNILVR.NS
11-01-2023,217.30,218.50,212.20,213.40,208.30,7637956.00,COALINDIA.NS
11-01-2023,393.00,396.00,391.50,393.85,392.88,3828300.00,WIPRO.NS
11-01-2023,1470.00,1494.00,1464.00,1471.25,1471.25,6173092.00,INFY.NS
11-01-2023,1069.00,1079.60,1050.55,1054.80,1027.78,3594167.00,HCLTECH.NS
11-01-2023,149.50,150.00,146.25,146.80,143.00,12538238.00,ONGC.NS
11-01-2023,596.45,599.50,592.25,596.70,596.70,7419630.00,SBIN.NS
11-01-2023,2106.10,2140.00,2097.10,2125.35,2125.35,1455621.00,LT.NS
12-01-2023,1061.00,1074.50,1061.00,1071.65,1044.19,4748542.00,HCLTECH.NS
12-01-2023,865.50,869.35,854.95,860.65,860.65,16659001.00,ICICIBANK.NS
12-01-2023,949.35,949.70,924.00,935.55,935.55,8661375.00,AXISBANK.NS
12-01-2023,2118.10,2164.65,2118.10,2159.75,2159.75,2726901.00,LT.NS
12-01-2023,83.75,83.90,81.20,81.60,81.60,16440461.00,IOC.NS
12-01-2023,215.50,217.00,212.80,213.90,208.79,7161675.00,COALINDIA.NS
12-01-2023,1481.95,1485.00,1455.00,1480.60,1480.60,6591385.00,INFY.NS
12-01-2023,2524.85,2532.50,2465.00,2471.60,2471.60,8163366.00,RELIANCE.NS
12-01-2023,2586.10,2602.60,2572.75,2590.05,2590.05,1703829.00,HINDUNILVR.NS
12-01-2023,597.90,597.90,590.10,594.90,594.90,8183715.00,SBIN.NS
12-01-2023,8315.00,8377.00,8260.00,8369.20,8369.20,283772.00,MARUTI.NS
12-01-2023,147.70,148.25,145.75,146.15,142.37,13270422.00,ONGC.NS
12-01-2023,1587.80,1603.90,1584.15,1599.40,1581.27,4625035.00,HDFCBANK.NS
12-01-2023,395.75,397.90,390.50,394.50,393.53,4755250.00,WIPRO.NS
13-01-2023,597.90,602.90,593.65,600.10,600.10,7877610.00,SBIN.NS
13-01-2023,1043.90,1084.00,1041.00,1077.80,1050.19,8253765.00,HCLTECH.NS
13-01-2023,864.70,874.90,858.30,873.45,873.45,11223103.00,ICICIBANK.NS
13-01-2023,1598.75,1609.90,1586.00,1600.65,1582.50,4622273.00,HDFCBANK.NS
13-01-2023,8397.00,8500.05,8351.00,8453.40,8453.40,705220.00,MARUTI.NS
13-01-2023,146.40,147.50,145.90,146.95,143.15,8854484.00,ONGC.NS
13-01-2023,81.55,82.45,81.10,82.30,82.30,8018070.00,IOC.NS
13-01-2023,1483.50,1519.40,1468.00,1503.65,1503.65,11610426.00,INFY.NS
13-01-2023,2590.20,2639.25,2566.65,2624.00,2624.00,1348015.00,HINDUNILVR.NS
13-01-2023,2161.90,2164.85,2117.20,2153.40,2153.40,2180210.00,LT.NS
13-01-2023,214.20,215.70,213.55,215.10,209.96,3671193.00,COALINDIA.NS
13-01-2023,2458.40,2472.90,2434.60,2467.60,2467.60,9515473.00,RELIANCE.NS
13-01-2023,396.00,396.60,386.50,393.90,392.93,6810930.00,WIPRO.NS
13-01-2023,935.50,937.45,923.00,934.15,934.15,9083608.00,AXISBANK.NS
16-01-2023,877.25,877.45,861.05,865.25,865.25,8319812.00,ICICIBANK.NS
16-01-2023,1615.00,1621.30,1580.30,1585.30,1567.33,7374047.00,HDFCBANK.NS
16-01-2023,2627.95,2627.95,2584.00,2597.10,2597.10,930068.00,HINDUNILVR.NS
16-01-2023,603.00,606.10,600.60,603.00,603.00,5483191.00,SBIN.NS
16-01-2023,940.45,941.75,911.70,913.15,913.15,10008273.00,AXISBANK.NS
16-01-2023,1510.00,1528.00,1502.30,1525.50,1525.50,6073063.00,INFY.NS
16-01-2023,82.45,82.70,81.75,82.25,82.25,9367702.00,IOC.NS
16-01-2023,147.70,147.80,146.00,147.60,143.78,9696320.00,ONGC.NS
16-01-2023,1087.00,1100.45,1078.55,1093.70,1065.68,4508538.00,HCLTECH.NS
16-01-2023,2147.00,2161.00,2132.30,2137.20,2137.20,1009649.00,LT.NS
16-01-2023,8480.00,8514.30,8343.60,8380.10,8380.10,500575.00,MARUTI.NS
16-01-2023,390.00,401.00,389.00,398.60,397.62,11933722.00,WIPRO.NS
16-01-2023,2472.70,2479.65,2427.00,2444.10,2444.10,6287407.00,RELIANCE.NS
16-01-2023,215.50,215.90,212.45,213.75,208.64,3987352.00,COALINDIA.NS
17-01-2023,148.30,149.00,146.65,147.85,144.03,18484595.00,ONGC.NS
17-01-2023,400.05,402.05,393.75,396.35,395.38,7155016.00,WIPRO.NS
